,Time,Power_output,GHI,DNI,Amb_temp,pred_GHI,pred_DNI,pred_Amb_temp
15200,2018-05-31 16:00:00,309.7365642933333,711.0,1008.0,26.949999809999998,747.5504653872417,951.2033578570338,27.51776736604742
15201,2018-05-31 16:30:00,242.3501188616668,607.0,964.5,27.000000000000004,692.014640782237,934.1713170531921,29.93562635049877
15202,2018-05-31 17:00:00,0.0,503.0,921.0,27.14999962,522.7105788538285,863.5402475813709,25.83711113033509
15203,2018-05-31 17:30:00,185.7461588450001,383.5,802.0,27.449999810000005,227.01672694163153,789.7469249373136,26.529002949205793
15204,2018-05-31 18:00:00,0.0,264.0,683.0,27.200000759999998,237.15067289121447,721.4164512348481,28.11482794968921
15205,2018-05-31 18:30:00,0.0,166.0,504.5,27.149999620000003,184.40882995770428,492.0291052336653,26.428329200546898
15206,2018-05-31 19:00:00,0.0,68.0,326.0,27.050000190000002,1.4595416190891797,300.93462832720274,26.622484402371825
15207,2018-05-31 19:30:00,0.0,34.0,163.0,26.75,41.691225457213264,137.54676573032444,28.02845242463121
15208,2018-05-31 20:00:00,0.0,0.0,0.0,26.5,0.0,0.0,24.511501648988933
15209,2018-05-31 20:30:00,0.0,0.0,0.0,25.59999943,0.0,0.0,25.402576719087104
15210,2018-05-31 21:00:00,0.0,0.0,0.0,24.449999809999998,0.0,0.0,27.18931203278348
15211,2018-05-31 21:30:00,0.0,0.0,0.0,23.35000038,0.0,0.0,25.805683774026196
15212,2018-05-31 22:00:00,0.0,0.0,0.0,22.699999809999998,0.0,0.0,23.51948890561187
15213,2018-05-31 22:30:00,0.0,0.0,0.0,22.050000190000002,0.0,0.0,20.98293797263883
15214,2018-05-31 23:00:00,0.0,0.0,0.0,21.399999620000003,0.0,0.0,19.769597699597643
15215,2018-05-31 23:30:00,0.0,0.0,0.0,20.69999981,0.0,0.0,20.76646747600342
15216,2018-06-01 00:00:00,0.0,0.0,0.0,15.016666413333333,0.0,0.0,15.264210367520967
15217,2018-06-01 00:30:00,0.0,0.0,0.0,14.55000019,0.0,0.0,16.06669240344497
15218,2018-06-01 01:00:00,0.0,0.0,0.0,14.249999999999998,0.0,0.0,17.640908029893453
15219,2018-06-01 01:30:00,0.0,0.0,0.0,13.799999714999998,0.0,0.0,15.823063132535594
15220,2018-06-01 02:00:00,0.0,0.0,0.0,13.449999810000001,0.0,0.0,13.071105786315028
15221,2018-06-01 02:30:00,0.0,0.0,0.0,13.000000000000002,0.0,0.0,11.486078149898233
15222,2018-06-01 03:00:00,0.0,0.0,0.0,12.799999714999998,0.0,0.0,12.422952822945094
15223,2018-06-01 03:30:00,0.0,0.0,0.0,12.450000285,0.0,0.0,10.705737873661754
15224,2018-06-01 04:00:00,0.0,0.0,0.0,12.500000000000002,0.0,0.0,12.549849653776223
15225,2018-06-01 04:30:00,0.0,0.0,0.0,12.400000095000001,0.0,0.0,10.294682841549863
